Title,Note,Id,Date de Sortie,Age Rating,Franchise,Genres,Hypes,nb_languages,nb_platforms,Themes,Collection,Graphismes,Publisher,Developer,Multiplayer,Perspective,Similar Games,Game Engine,Summary,Storyline
Dragon Fang Z: The Rose & Dungeon of Time,N/A,76847,2017,Tout Public,NA,"['Role-playing (RPG)', 'Strategy', 'Indie']",0,4,3,[],Yes,2073600,['Toydea'],['Toydea'],No,Bird view / Isometric,"[9472, 19404, 25311, 28182, 35994, 65827, 102420, 109339, 113402, 116992]",NA,"Rose is half human and half dragon. One day, she wanders into a world called ""Tree of time"" with her nanny, Fairy. It is said that there’s a powerful treasure deep under the dungeon. In order to return back to their village through the power of the treasure, they decided to face the challenges of the dungeon! If Rose is defeated during the adventure, she will lose all items and her level will be reset. And because the dungeon transforms every time you challenge it, the quests will never be the same. Your courage and growth will be the key to clear the dungeon!",
Defunct,57,18164,2016,Tout Public,NA,"['Racing', 'Adventure', 'Indie']",0,25,4,"['Action', 'Science fiction', 'Kids']",Yes,2073600,['SOEDESCO Publishing'],['Freshly Squeezed'],NA,NA,"[7350, 11646, 25300, 25311, 28070, 96217, 105269, 106987, 107318, 111130]",Unity,"Defunct is an indie adventure game with a focus on flow, speed and an engaging world. You are a broken robot that accidentally falls out of a giant cargo ship onto a post-human Earth, now inhabited by robots. You have to get back to your ship before it’s too late!",
Slice Dice and Rice,63,27274,2017,18 year,NA,"['Fighting', 'Indie']",0,13,3,['Action'],Yes,2073600,"['Arc System Works', 'PlayWay']",['Dojo Games'],NA,Side view,"[25646, 37419, 76263, 80916, 89550, 96217, 106987, 110737, 111130, 113895]",NA,"Slice Dice & Rice is an indie fighting game with no health bars. Inspired by Bushido Blade, it revolves around the idea of finding an opening in opponents defense and ending the round with a single, clean hit.","Our goal was to make fighting games accessible to anyone. An intuitive set of basic abilities allowed us to remove the need for memorizing inputs and move-lists, while retaining the complexity. Moves can be canceled to feint an attack, hits can be parried or dodged, and they can clash with one another. This creates a mind-game heavy gameplay, one that mimics real samurai showdowns"
Blossom Tales: The Sleeping King,80,27994,2017,Tout Public,NA,"['Platform', 'Role-playing (RPG)', 'Adventure', 'Indie']",0,7,2,"['Action', 'Fantasy', 'Open world']",Yes,2073600,['FDG Entertainment'],"['Castle Pixel, LLC.']",NA,Bird view / Isometric,"[24426, 28309, 36198, 47823, 80916, 81249, 96217, 103303, 106987, 113360]",NA,"Explore a vast open game world in classic action-adventure fashion as Lily, Knight of the Rose! Slash your way through monster-infested dungeons to save the Kingdom of Blossom from eternal darkness. Collect unique weapons, spells, and more during your journey to take down powerful bosses and solve clever puzzles.Be part of a vivid, dynamic story passed down from grandfather to grandchildren by influencing the course of events yourself!",
Max: The Curse of Brotherhood,72,4848,2013,Tout Public,NA,"['Platform', 'Puzzle', 'Adventure']",0,14,5,['Action'],Yes,2073600,"['Microsoft Studios', 'Wired Productions', 'Stage Clear Studios', 'Flashbulb Games']","['Press Play', 'Flashbulb Games', 'Stage Clear Studios']",NA,Side view,"[16992, 19150, 20329, 20342, 24426, 28070, 55173, 55190, 56033, 89597]",NA,"In its core Max: The Curse of Brotherhood is a physics-based puzzle/platformer and set in a 2.5D environment with a free and cinematic camera. The game has 7 chapters and 20 levels in total All levels are connected so the game feels like one long journey. Besides platforming, the gameplay twist is the magic marker which introduces a creative and open approach to how puzzles can be solved. Throughout the game the magic marker will gain different powers.

The five powers are
1. Earth pillars. You can create pillars from the earth to reach higher grounds.
2. Tree branches - You can grow trees to use them as platforms, springboards, rafts and moveable objects. Branches also catch fire.
3. Vines which work like ropes. You can crawl and swing in vines, but vines can also be used to tie objects together.
4. Water streams can be shaped freely and will move objects as well as Max along their path.
5. You must destroy obstacles and defeat Mustacho’s minions.

Each of the five powers are introduced in settings similar to the power themselves. The magic marker is triggered by pressing and holding RT and controlled by the right analog stick of the Xbox One controller and while controlling the magic marker Max cannot move at all.","Max, the main protagonist of Max & the Magic Marker arrives home from school one day and finds his younger brother Felix playing in his room and smashing his beloved toys. Being annoyed by his little brother Max searches online on the search engine website “Giggle” for a way to get rid of Felix. He immediately stumbles upon a spell which promises to make his brother disappear. Reading the spell out loud opens up a mysterious portal from which a giant claw emerges and kidnaps his little brother Felix. Realizing the consequences of his actions, Max jumps without hesitation into the portal to rescue Felix and enters a magical and hostile world controlled by the evil lord Mustacho and his henchmen."
Tiny Metal,68,24974,2017,Tout Public,NA,"['Simulator', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical', 'Indie']",0,21,5,"['Science fiction', 'Warfare']",Yes,2073600,['Unties'],"['Area 34', 'Project Milk']",NA,Bird view / Isometric,"[8422, 9789, 13200, 17130, 22387, 25311, 34823, 36258, 58075, 102057]",BattleCore,"Tiny Metal is a military themed turn-based tactics game. It's simple yet has deep gameplay with an engaging story.
Play as Artemisian Lieutenant, Nathan Gries, as he commands his units to victory against the villainous nation of Zipang. There will be several friends and enemies along the way with varied factions, units, and abilities in the 8-10 hours of single player campaign gameplay. Players will have to carefully consider varying terrain, positioning for attacks, and strategic advancements and defenses.","""The tenuous peace between the two nations of Artemisia and Zipang is suddenly brought to a head when the Artemisian king and his escort go missing after his transport mysteriously explodes.

Among the presumed dead is Col. Luja Lindberg, mentor to Lt. Nathan Gries. Nathan, a young but fierce and patriotic officer, is shocked and saddened with the loss of his commander and father-figure and patiently awaits orders for mobilization.

Given their long history of conflict, Artemisia wastes no time in deploying Nathan and his small strike force to launch a counter-offensive against Zipang.

En route to his objective, Nathan receives orders to coordinate efforts with the mercurial White Fangs, led by the infamously cold hearted yet beautiful, Wolfram.

As Nathan and Wolfram's forces make their way deeper into enemy territory, Zipang's defenses fall easily under the combined assault of Artemisian forces and the White Fangs.

Lord Commander Tsukumo of the Zipang forces contemplates courses of action knowing that while his forces vastly outnumber the Artemisian strike-force he must be wary of their skill and not hastily expose any weaknesses. His experience has taught him that not everything is as it first seems... He also must navigate the politics of the other Zipang warlords."""
Style Savvy: Styling Star,80,67202,2017,Tout Public,NA,['Simulator'],0,6,1,[],Yes,1280000,['Nintendo'],['Syn Sophia'],NA,NA,"[17613, 24620, 31515, 36269, 36346, 55590, 65827, 87485, 101573, 112754]",NA,"In Style Savvy: Styling Star you get to manage your own fashion boutique, meet customers and find stylish outfits to suit their needs. This time, your customers' stories may unfold differently based on the outfits you select.

Become a top stylist and work with stars-to-be! Which look will they rock for their on-stage debut? It’s up to you! Choose from over 20,000 new and returning fashion items, with much more to discover.",
The Escapists 2,75,25653,2017,Tout Public,NA,"['Puzzle', 'Role-playing (RPG)', 'Simulator', 'Strategy', 'Tactical', 'Adventure', 'Indie']",13,19,6,"['Action', 'Stealth', 'Sandbox']",Yes,2073600,['Team17'],['Mouldy Toof Studios'],Yes,Bird view / Isometric,"[17379, 22387, 25311, 26574, 35994, 36198, 55190, 78550, 109339, 113360]",NA,"The Escapists 2 is the forthcoming sequel to the sandbox prison-escape game which will include, in a first for the series, drop in/drop out play for up to four players in both local and online play.","Escaping won't be easy though. You'll have to work around the strict prison schedule and avoid the unwanted attention of guards. Craft weapons and tools found (or stolen) from within the prison, but beware of cell shakedowns. Get a job or perform ""favours"" for your fellow inmates to purchase vital supplies, all while scouting escape routes."
InnerSpace,63,35844,2018,Tout Public,NA,"['Simulator', 'Adventure', 'Indie']",2,19,6,"['Fantasy', 'Open world']",Yes,2073600,['Aspyr Media'],['PolyKnight Games'],NA,NA,"[9243, 17548, 26574, 37419, 79134, 89597, 96217, 105011, 106987, 115653]",NA,"InnerSpace is an exploration flying game set in a world where physics are inverted. Take the role of an unnamed Cartographer to explore the Inverse, a collection of worlds where the Ancients once lived. Collect relics, and encounter each world's mythical demigod, in a quest to discover the secrets of the Inverse, its history, and its future.",
Kerbal Space Program: Enhanced Edition,64,78154,2018,Tout Public,NA,"['Simulator', 'Strategy', 'Indie']",0,0,4,"['Science fiction', 'Sandbox', 'Educational', 'Open world']",Yes,8294400,"['Private Division', 'Take-Two Interactive']",['Squad'],NA,NA,"[13200, 17130, 25311, 26574, 34823, 37419, 51577, 55689, 90558, 111187]",NA,"Kerbal Space Program Enhanced Edition is optimized for console players, featuring a completely reworked user interface and new controls.",
Street Fighter V Arcade Edition,87,74155,2018,Tout Public,NA,"['Fighting', 'Arcade']",0,0,2,['Action'],Yes,55680000,['Capcom'],['Capcom'],NA,Side view,"[4052, 8537, 10605, 43367, 87728, 89550, 103269, 103369, 109277, 117533]",NA,"""Prepare yourselves, Street Fighter V: Arcade Edition is coming out on January 16, 2018! If you’ve been spectating from the sidelines or are waiting for a reason to join the fight, now is the time!

In addition to the highly-requested Arcade Mode, Street Fighter V: Arcade Edition contains a bounty of new features, including Extra Battle Mode, Gallery, a redesigned UI, and more! All 28 characters will also be present with a second V-Trigger to change the way each battle is fought.

From the beginning, we promised that you’ll only need to purchase the original Street Fighter V, which we’re sticking to. All the new gameplay-related content – Arcade Mode, Extra Battle Mode, a second V-Trigger, the Gallery, and more – will be available as part of a free in-game update for current players! """,
Darkest Dungeon,84,8965,2015,16 year,NA,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Adventure', 'Indie']",4,31,8,"['Fantasy', 'Horror', 'Historical']",Yes,2073600,['Red Hook Studios'],['Red Hook Studios'],NA,Side view,"[1593, 3222, 9278, 10388, 11800, 14394, 19150, 20331, 22387, 36198]",Custom built engine,"Darkest Dungeon is a challenging gothic roguelike turn-based RPG about the psychological stresses of adventuring. Recruit, train, and lead a team of flawed heroes against unimaginable horrors, stress, disease, and the ever-encroaching dark. Can you keep your heroes together when all hope is lost?",
